date,stock,Sentiment_score,headline_count
2025-10-08,ADANIPORTS,0.0,0
2025-10-08,APOLLOHOSP,0.0,0
2025-10-08,ASIANPAINT,0.0,0
2025-10-08,AXISBANK,0.0,0
2025-10-08,BAJAJ-AUTO,0.0,0
2025-10-08,BAJAJFINSV,0.0,1
2025-10-08,BAJFINANCE,0.0,0
2025-10-08,BEL,0.0,0
2025-10-08,BHARTIARTL,0.0,0
2025-10-08,CIPLA,0.0,0
2025-10-08,COALINDIA,0.0,0
2025-10-08,DRREDDY,0.0,0
2025-10-08,EICHERMOT,0.0,0
2025-10-08,ETERNAL,0.0,0
2025-10-08,GRASIM,0.0,0
2025-10-08,HCLTECH,0.0,0
2025-10-08,HDFCBANK,0.0,0
2025-10-08,HDFCLIFE,0.0,0
2025-10-08,HINDALCO,0.0,0
2025-10-08,HINDUNILVR,0.0,0
2025-10-08,ICICIBANK,0.0,0
2025-10-08,INDIGO,0.0,0
2025-10-08,INFY,0.0,0
2025-10-08,ITC,0.0,0
2025-10-08,JIOFIN,0.0,0
2025-10-08,JSWSTEEL,0.0,0
2025-10-08,KOTAKBANK,0.0,0
2025-10-08,LT,0.0,0
2025-10-08,M&M,0.0,0
2025-10-08,MARUTI,0.0,0
2025-10-08,MAXHEALTH,0.0,0
2025-10-08,NESTLEIND,0.0,0
2025-10-08,NTPC,0.0,0
2025-10-08,ONGC,0.0,0
2025-10-08,POWERGRID,0.0,0
2025-10-08,RELIANCE,0.0,0
2025-10-08,SBILIFE,0.0,0
2025-10-08,SBIN,0.0,0
2025-10-08,SHRIRAMFIN,0.0,0
2025-10-08,SUNPHARMA,0.0,0
2025-10-08,TATACONSUM,0.0,0
2025-10-08,TATASTEEL,0.0,0
2025-10-08,TCS,0.0,0
2025-10-08,TECHM,0.0,0
2025-10-08,TITAN,0.0,0
2025-10-08,TMPV,0.0,0
2025-10-08,TRENT,0.0,0
2025-10-08,ULTRACEMCO,0.0,0
2025-10-08,WIPRO,0.0,0
2025-10-09,ADANIENT,0.0,0
2025-10-09,ADANIPORTS,0.0,0
2025-10-09,APOLLOHOSP,0.0,0
2025-10-09,ASIANPAINT,0.0,0
2025-10-09,AXISBANK,0.0,0
2025-10-09,BAJAJ-AUTO,0.0,0
2025-10-09,BAJAJFINSV,0.0,0
2025-10-09,BAJFINANCE,0.0,0
2025-10-09,BEL,0.0,0
2025-10-09,BHARTIARTL,0.0,0
2025-10-09,CIPLA,0.0,0
2025-10-09,COALINDIA,0.0,0
2025-10-09,DRREDDY,0.0,0
2025-10-09,EICHERMOT,0.0,0
2025-10-09,ETERNAL,0.0,0
2025-10-09,GRASIM,0.0,0
2025-10-09,HCLTECH,0.0,0
2025-10-09,HDFCBANK,0.0,0
2025-10-09,HDFCLIFE,0.0,0
2025-10-09,HINDALCO,0.0,0
2025-10-09,HINDUNILVR,0.0,0
2025-10-09,ICICIBANK,0.0,0
2025-10-09,INDIGO,0.0,0
2025-10-09,INFY,0.0,0
2025-10-09,ITC,0.0,0
2025-10-09,JIOFIN,0.0,0
2025-10-09,JSWSTEEL,0.0,0
2025-10-09,KOTAKBANK,0.0,0
2025-10-09,LT,0.0,0
2025-10-09,M&M,0.0,0
2025-10-09,MARUTI,0.0,0
2025-10-09,MAXHEALTH,0.0,0
2025-10-09,NESTLEIND,0.0,0
2025-10-09,NTPC,0.0,0
2025-10-09,ONGC,0.0,0
2025-10-09,POWERGRID,0.0,0
2025-10-09,RELIANCE,0.0,0
2025-10-09,SBILIFE,0.0,0
2025-10-09,SBIN,0.0,0
2025-10-09,SHRIRAMFIN,0.0,0
2025-10-09,SUNPHARMA,0.0,0
2025-10-09,TATACONSUM,0.0,0
2025-10-09,TATASTEEL,0.0,0
2025-10-09,TCS,0.0,0
2025-10-09,TECHM,0.0,0
2025-10-09,TITAN,0.0,0
2025-10-09,TMPV,0.0,0
2025-10-09,TRENT,0.0,0
2025-10-09,ULTRACEMCO,0.0,0
2025-10-09,WIPRO,0.0,0
2025-10-10,ADANIENT,0.0,0
2025-10-10,ADANIPORTS,0.0,0
2025-10-10,APOLLOHOSP,0.0,0
2025-10-10,ASIANPAINT,0.0,0
2025-10-10,AXISBANK,0.0,0
2025-10-10,BAJAJ-AUTO,0.0,0
2025-10-10,BAJAJFINSV,0.0,0
2025-10-10,BAJFINANCE,0.0,0
2025-10-10,BEL,0.0,0
2025-10-10,BHARTIARTL,0.0,0
2025-10-10,CIPLA,0.0,0
2025-10-10,COALINDIA,0.0,0
2025-10-10,DRREDDY,0.0,0
2025-10-10,EICHERMOT,0.0,0
2025-10-10,ETERNAL,0.0,0
2025-10-10,GRASIM,0.0,0
2025-10-10,HCLTECH,0.0,0
2025-10-10,HDFCBANK,0.0,0
2025-10-10,HDFCLIFE,0.0,0
2025-10-10,HINDALCO,0.0,0
2025-10-10,HINDUNILVR,0.0,0
2025-10-10,ICICIBANK,0.0,0
2025-10-10,INDIGO,0.0,0
2025-10-10,INFY,0.0,0
2025-10-10,ITC,0.0,0
2025-10-10,JIOFIN,0.0,0
2025-10-10,JSWSTEEL,0.0,0
2025-10-10,KOTAKBANK,0.0,0
2025-10-10,LT,0.0,0
2025-10-10,M&M,0.0,0
2025-10-10,MARUTI,0.0,0
2025-10-10,MAXHEALTH,0.0,0
2025-10-10,NESTLEIND,0.0,0
2025-10-10,NTPC,0.0,1
2025-10-10,ONGC,0.0,0
2025-10-10,POWERGRID,0.0,0
2025-10-10,RELIANCE,0.0,0
2025-10-10,SBILIFE,0.0,0
2025-10-10,SBIN,0.0,0
2025-10-10,SHRIRAMFIN,0.0,0
2025-10-10,SUNPHARMA,0.0,0
2025-10-10,TATACONSUM,0.0,0
2025-10-10,TATASTEEL,0.0,0
2025-10-10,TCS,0.0,0
2025-10-10,TECHM,0.0,0
2025-10-10,TITAN,0.0,0
2025-10-10,TMPV,0.0,0
2025-10-10,TRENT,0.0,0
2025-10-10,ULTRACEMCO,0.0,0
2025-10-10,WIPRO,0.0,0
2025-10-13,ADANIENT,0.0,0
2025-10-13,ADANIPORTS,0.0,0
2025-10-13,APOLLOHOSP,0.0,0
2025-10-13,ASIANPAINT,0.0,0
2025-10-13,AXISBANK,0.0,0
2025-10-13,BAJAJ-AUTO,0.0,0
2025-10-13,BAJAJFINSV,0.0,0
2025-10-13,BAJFINANCE,0.0,0
2025-10-13,BEL,0.0,0
2025-10-13,BHARTIARTL,0.0,0
2025-10-13,CIPLA,0.0,0
2025-10-13,COALINDIA,0.0,0
2025-10-13,DRREDDY,0.0,0
2025-10-13,EICHERMOT,0.0,0
2025-10-13,ETERNAL,0.0,0
2025-10-13,GRASIM,0.0,0
2025-10-13,HCLTECH,0.0,0
2025-10-13,HDFCBANK,0.0,0
2025-10-13,HDFCLIFE,0.0,0
2025-10-13,HINDALCO,0.0,0
2025-10-13,HINDUNILVR,0.0,0
2025-10-13,ICICIBANK,0.0,0
2025-10-13,INDIGO,0.0,0
2025-10-13,INFY,0.0,0
2025-10-13,ITC,0.0,0
2025-10-13,JIOFIN,0.5335,1
2025-10-13,JSWSTEEL,0.0,0
2025-10-13,KOTAKBANK,0.0,0
2025-10-13,LT,0.0,0
2025-10-13,M&M,0.0,0
2025-10-13,MARUTI,0.0,0
2025-10-13,MAXHEALTH,0.0,0
2025-10-13,NESTLEIND,0.0,0
2025-10-13,NTPC,0.0,0
2025-10-13,ONGC,0.0,0
2025-10-13,POWERGRID,0.0,0
2025-10-13,RELIANCE,0.0,0
2025-10-13,SBILIFE,0.0,0
2025-10-13,SBIN,0.0,0
2025-10-13,SHRIRAMFIN,0.0,0
2025-10-13,SUNPHARMA,0.0,0
2025-10-13,TATACONSUM,0.0,0
2025-10-13,TATASTEEL,0.0,0
2025-10-13,TCS,0.0,0
2025-10-13,TECHM,0.0,0
2025-10-13,TITAN,0.0,0
2025-10-13,TMPV,0.0,0
2025-10-13,TRENT,0.0,0
2025-10-13,ULTRACEMCO,0.0,0
2025-10-13,WIPRO,0.0,0
2025-10-14,ADANIENT,0.0,0
2025-10-14,ADANIPORTS,0.0,0
2025-10-14,APOLLOHOSP,0.0,0
2025-10-14,ASIANPAINT,0.0,0
2025-10-14,AXISBANK,0.0,0
2025-10-14,BAJAJ-AUTO,0.0,0
2025-10-14,BAJAJFINSV,0.0,0
2025-10-14,BAJFINANCE,0.0,0
2025-10-14,BEL,0.0,0
2025-10-14,BHARTIARTL,0.0,0
2025-10-14,CIPLA,0.0,0
2025-10-14,COALINDIA,0.0,0
2025-10-14,DRREDDY,0.0,0
2025-10-14,EICHERMOT,0.0,0
2025-10-14,ETERNAL,0.0,0
2025-10-14,GRASIM,0.0,0
2025-10-14,HCLTECH,0.0,0
2025-10-14,HDFCBANK,0.0,0
2025-10-14,HDFCLIFE,0.0,0
2025-10-14,HINDALCO,0.0,0
2025-10-14,HINDUNILVR,0.0,0
2025-10-14,ICICIBANK,0.0,0
2025-10-14,INDIGO,0.0,0
2025-10-14,INFY,0.0,0
2025-10-14,ITC,0.0,0
2025-10-14,JIOFIN,0.0,0
2025-10-14,JSWSTEEL,0.0,0
2025-10-14,KOTAKBANK,0.0,0
2025-10-14,LT,0.0,0
2025-10-14,M&M,0.0,0
2025-10-14,MARUTI,0.0,0
2025-10-14,MAXHEALTH,0.0,0
2025-10-14,NESTLEIND,0.0,0
2025-10-14,NTPC,0.0,0
2025-10-14,ONGC,0.0,0
2025-10-14,POWERGRID,0.0,0
2025-10-14,RELIANCE,0.0,0
2025-10-14,SBILIFE,0.0,0
2025-10-14,SBIN,0.0,0
2025-10-14,SHRIRAMFIN,0.0,0
2025-10-14,SUNPHARMA,0.0,0
2025-10-14,TATACONSUM,0.0,0
2025-10-14,TATASTEEL,0.0,0
2025-10-14,TCS,0.0,0
2025-10-14,TECHM,0.0,0
2025-10-14,TITAN,0.0,0
2025-10-14,TMPV,0.0,0
2025-10-14,TRENT,0.0,0
2025-10-14,ULTRACEMCO,0.0,0
2025-10-14,WIPRO,0.0,0
2025-10-15,ADANIENT,0.0,0
2025-10-15,ADANIPORTS,0.0,0
2025-10-15,APOLLOHOSP,0.0,0
2025-10-15,ASIANPAINT,0.0,0
2025-10-15,AXISBANK,0.0,0
2025-10-15,BAJAJ-AUTO,0.0,0
2025-10-15,BAJAJFINSV,0.0,0
2025-10-15,BAJFINANCE,0.0,0
2025-10-15,BEL,0.0,0
2025-10-15,BHARTIARTL,0.0,0
2025-10-15,CIPLA,0.0,0
2025-10-15,COALINDIA,0.0,0
2025-10-15,DRREDDY,0.0,0
2025-10-15,EICHERMOT,0.0,0
2025-10-15,ETERNAL,0.0,0
2025-10-15,GRASIM,0.0,0
2025-10-15,HCLTECH,0.0,0
2025-10-15,HDFCBANK,0.0,0
2025-10-15,HDFCLIFE,0.9439,2
2025-10-15,HINDALCO,0.0,0
2025-10-15,HINDUNILVR,0.0,0
2025-10-15,ICICIBANK,0.0,0
2025-10-15,INDIGO,0.0,0
2025-10-15,INFY,0.0,0
2025-10-15,ITC,0.0,0
2025-10-15,JIOFIN,0.0,0
2025-10-15,JSWSTEEL,0.0,0
2025-10-15,KOTAKBANK,0.0,0
2025-10-15,LT,0.0,0
2025-10-15,M&M,0.0,0
2025-10-15,MARUTI,0.0,0
2025-10-15,MAXHEALTH,0.0,0
2025-10-15,NESTLEIND,0.0,0
2025-10-15,NTPC,0.0,0
2025-10-15,ONGC,0.0,0
2025-10-15,POWERGRID,0.0,0
2025-10-15,RELIANCE,0.0,0
2025-10-15,SBILIFE,0.0,0
2025-10-15,SBIN,0.0,0
2025-10-15,SHRIRAMFIN,0.0,0
2025-10-15,SUNPHARMA,0.0,0
2025-10-15,TATACONSUM,0.0,0
2025-10-15,TATASTEEL,0.0,0
2025-10-15,TCS,0.0,0
2025-10-15,TECHM,0.0,0
2025-10-15,TITAN,0.0,0
2025-10-15,TMPV,0.0,0
2025-10-15,TRENT,0.0,0
2025-10-15,ULTRACEMCO,0.0,0
2025-10-15,WIPRO,0.0,0
2025-10-16,ADANIENT,0.0,0
2025-10-16,ADANIPORTS,0.0,0
2025-10-16,APOLLOHOSP,0.0,0
2025-10-16,ASIANPAINT,0.0,0
2025-10-16,AXISBANK,0.0,0
2025-10-16,BAJAJ-AUTO,0.0,0
2025-10-16,BAJAJFINSV,0.0,0
2025-10-16,BAJFINANCE,0.0,0
2025-10-16,BEL,0.0,0
2025-10-16,BHARTIARTL,0.0,0
2025-10-16,CIPLA,0.0,0
2025-10-16,COALINDIA,0.0,0
2025-10-16,DRREDDY,0.0,0
2025-10-16,EICHERMOT,0.0,0
2025-10-16,ETERNAL,0.0,0
2025-10-16,GRASIM,0.0,0
2025-10-16,HCLTECH,0.0,0
2025-10-16,HDFCBANK,0.0,0
2025-10-16,HDFCLIFE,0.0,0
2025-10-16,HINDALCO,0.0,0
2025-10-16,HINDUNILVR,0.0,0
2025-10-16,ICICIBANK,0.0,0
2025-10-16,INDIGO,0.0,0
2025-10-16,INFY,0.0,0
2025-10-16,ITC,0.0,0
2025-10-16,JIOFIN,0.0,0
2025-10-16,JSWSTEEL,0.0,0
2025-10-16,KOTAKBANK,0.0,0
2025-10-16,LT,0.0,0
2025-10-16,M&M,0.0,0
2025-10-16,MARUTI,0.0,0
2025-10-16,MAXHEALTH,0.0,0
2025-10-16,NESTLEIND,0.8755,1
2025-10-16,NTPC,0.0,0
2025-10-16,ONGC,0.0,0
2025-10-16,POWERGRID,0.0,0
2025-10-16,RELIANCE,0.0,0
2025-10-16,SBILIFE,0.0,0
2025-10-16,SBIN,0.0,0
2025-10-16,SHRIRAMFIN,0.0,0
2025-10-16,SUNPHARMA,0.0,0
2025-10-16,TATACONSUM,0.0,0
2025-10-16,TATASTEEL,0.0,0
2025-10-16,TCS,0.0,0
2025-10-16,TECHM,0.0,0
2025-10-16,TITAN,0.0,0
2025-10-16,TMPV,0.0,0
2025-10-16,TRENT,0.0,0
2025-10-16,ULTRACEMCO,0.0,0
2025-10-16,WIPRO,0.0,0
2025-10-17,ADANIENT,0.0,0
2025-10-17,ADANIPORTS,0.0,0
2025-10-17,APOLLOHOSP,0.0,0
2025-10-17,ASIANPAINT,0.0,0
2025-10-17,AXISBANK,0.0,0
2025-10-17,BAJAJ-AUTO,0.0,0
2025-10-17,BAJAJFINSV,0.0,0
2025-10-17,BAJFINANCE,0.0,0
2025-10-17,BEL,0.0,0
2025-10-17,BHARTIARTL,0.0,0
2025-10-17,CIPLA,0.0,0
2025-10-17,COALINDIA,0.0,0
2025-10-17,DRREDDY,0.0,0
2025-10-17,EICHERMOT,0.0,0
2025-10-17,ETERNAL,0.0,0
2025-10-17,GRASIM,0.0,0
2025-10-17,HCLTECH,0.0,0
2025-10-17,HDFCBANK,0.0,0
2025-10-17,HDFCLIFE,0.0,1
2025-10-17,HINDALCO,0.0,0
2025-10-17,HINDUNILVR,0.0,0
2025-10-17,ICICIBANK,0.0,0
2025-10-17,INDIGO,0.0,0
2025-10-17,INFY,0.0,0
2025-10-17,ITC,0.0,0
2025-10-17,JIOFIN,0.0,0
2025-10-17,JSWSTEEL,0.0,0
2025-10-17,KOTAKBANK,0.0,0
2025-10-17,LT,0.0,0
2025-10-17,M&M,0.0,0
2025-10-17,MARUTI,0.0,0
2025-10-17,MAXHEALTH,0.0,0
2025-10-17,NESTLEIND,0.9427,1
2025-10-17,NTPC,-0.9698,1
2025-10-17,ONGC,0.0,0
2025-10-17,POWERGRID,0.0,0
2025-10-17,RELIANCE,0.0,0
2025-10-17,SBILIFE,0.0,1
2025-10-17,SBIN,0.0,0
2025-10-17,SHRIRAMFIN,0.0,0
2025-10-17,SUNPHARMA,0.0,0
2025-10-17,TATACONSUM,0.0,0
2025-10-17,TATASTEEL,0.0,0
2025-10-17,TCS,0.0,0
2025-10-17,TECHM,0.0,0
2025-10-17,TITAN,0.0,0
2025-10-17,TMPV,0.0,0
2025-10-17,TRENT,0.0,0
2025-10-17,ULTRACEMCO,0.0,0
2025-10-17,WIPRO,0.0,0
2025-10-20,ADANIENT,0.0,0
2025-10-20,ADANIPORTS,0.0,0
2025-10-20,APOLLOHOSP,0.0,0
2025-10-20,ASIANPAINT,0.0,0
2025-10-20,AXISBANK,0.0,0
2025-10-20,BAJAJ-AUTO,0.0,0
2025-10-20,BAJAJFINSV,0.0,0
2025-10-20,BAJFINANCE,0.0,0
2025-10-20,BEL,0.0,0
2025-10-20,BHARTIARTL,0.0,0
2025-10-20,CIPLA,0.0,0
2025-10-20,COALINDIA,0.0,0
2025-10-20,DRREDDY,0.0,0
2025-10-20,EICHERMOT,0.0,0
2025-10-20,ETERNAL,0.0,0
2025-10-20,GRASIM,0.0,0
2025-10-20,HCLTECH,0.0,0
2025-10-20,HDFCBANK,0.0,0
2025-10-20,HDFCLIFE,0.0,0
2025-10-20,HINDALCO,0.0,0
2025-10-20,HINDUNILVR,0.0,0
2025-10-20,ICICIBANK,0.0,0
2025-10-20,INDIGO,0.0,0
2025-10-20,INFY,0.0,0
2025-10-20,ITC,0.0,0
2025-10-20,JIOFIN,0.0,0
2025-10-20,JSWSTEEL,0.0,0
2025-10-20,KOTAKBANK,0.0,0
2025-10-20,LT,0.0,0
2025-10-20,M&M,0.0,0
2025-10-20,MARUTI,0.0,0
2025-10-20,MAXHEALTH,0.0,0
2025-10-20,NESTLEIND,0.0,0
2025-10-20,NTPC,0.0,0
2025-10-20,ONGC,0.0,0
2025-10-20,POWERGRID,0.0,0
2025-10-20,RELIANCE,0.0,0
2025-10-20,SBILIFE,0.0,0
2025-10-20,SBIN,0.0,0
2025-10-20,SHRIRAMFIN,0.0,0
2025-10-20,SUNPHARMA,0.0,0
2025-10-20,TATACONSUM,0.0,0
2025-10-20,TATASTEEL,0.0,0
2025-10-20,TCS,0.0,0
2025-10-20,TECHM,0.0,0
2025-10-20,TITAN,0.0,0
2025-10-20,TMPV,0.0,0
2025-10-20,TRENT,0.0,0
2025-10-20,ULTRACEMCO,0.0,0
2025-10-20,WIPRO,0.0,0
2025-10-21,ADANIENT,0.0,0
2025-10-21,ADANIPORTS,0.0,0
2025-10-21,APOLLOHOSP,0.0,0
2025-10-21,ASIANPAINT,0.0,0
2025-10-21,AXISBANK,0.0,0
2025-10-21,BAJAJ-AUTO,0.0,0
2025-10-21,BAJAJFINSV,0.0,0
2025-10-21,BAJFINANCE,0.0,0
2025-10-21,BEL,0.0,0
2025-10-21,BHARTIARTL,0.0,0
2025-10-21,CIPLA,0.0,0
2025-10-21,COALINDIA,0.0,0
2025-10-21,DRREDDY,0.0,0
2025-10-21,EICHERMOT,0.0,0
2025-10-21,ETERNAL,0.0,0
2025-10-21,GRASIM,0.0,0
2025-10-21,HCLTECH,0.0,0
2025-10-21,HDFCBANK,0.0,0
2025-10-21,HDFCLIFE,0.0,0
2025-10-21,HINDALCO,0.0,0
2025-10-21,HINDUNILVR,0.0,0
2025-10-21,ICICIBANK,0.0,0
2025-10-21,INDIGO,0.0,0
2025-10-21,INFY,0.0,0
2025-10-21,ITC,0.0,0
2025-10-21,JIOFIN,0.0,0
2025-10-21,JSWSTEEL,0.0,0
2025-10-21,KOTAKBANK,0.0,0
2025-10-21,LT,0.0,0
2025-10-21,M&M,0.0,0
2025-10-21,MARUTI,0.0,0
2025-10-21,MAXHEALTH,0.0,0
2025-10-21,NESTLEIND,0.0,0
2025-10-21,NTPC,0.0,0
2025-10-21,ONGC,0.0,0
2025-10-21,POWERGRID,0.0,0
2025-10-21,RELIANCE,0.0,0
2025-10-21,SBILIFE,0.0,0
2025-10-21,SBIN,0.0,0
2025-10-21,SHRIRAMFIN,0.0,0
2025-10-21,SUNPHARMA,0.0,0
2025-10-21,TATACONSUM,0.0,0
2025-10-21,TATASTEEL,0.0,0
2025-10-21,TCS,0.0,0
2025-10-21,TECHM,0.0,0
2025-10-21,TITAN,0.0,0
2025-10-21,TMPV,0.0,0
2025-10-21,TRENT,0.0,0
2025-10-21,ULTRACEMCO,0.0,0
2025-10-21,WIPRO,0.0,0
2025-10-23,ADANIENT,0.0,0
2025-10-23,ADANIPORTS,0.0,0
2025-10-23,APOLLOHOSP,0.0,0
2025-10-23,ASIANPAINT,0.0,0
2025-10-23,AXISBANK,0.0,0
2025-10-23,BAJAJ-AUTO,0.0,0
2025-10-23,BAJAJFINSV,0.0,0
2025-10-23,BAJFINANCE,0.0,0
2025-10-23,BEL,0.0,0
2025-10-23,BHARTIARTL,0.0,0
2025-10-23,CIPLA,0.0,0
2025-10-23,COALINDIA,0.0,0
2025-10-23,DRREDDY,0.0,0
2025-10-23,EICHERMOT,0.0,0
2025-10-23,ETERNAL,0.0,0
2025-10-23,GRASIM,0.0,0
2025-10-23,HCLTECH,0.0,0
2025-10-23,HDFCBANK,0.0,0
2025-10-23,HDFCLIFE,0.0,0
2025-10-23,HINDALCO,0.0,0
2025-10-23,HINDUNILVR,0.0,0
2025-10-23,ICICIBANK,0.0,0
2025-10-23,INDIGO,0.0,0
2025-10-23,INFY,0.0,0
2025-10-23,ITC,0.0,0
2025-10-23,JIOFIN,0.0,0
2025-10-23,JSWSTEEL,0.0,0
2025-10-23,KOTAKBANK,0.0,0
2025-10-23,LT,0.0,0
2025-10-23,M&M,0.0,0
2025-10-23,MARUTI,0.0,0
2025-10-23,MAXHEALTH,0.0,0
2025-10-23,NESTLEIND,0.0,0
2025-10-23,NTPC,0.0,0
2025-10-23,ONGC,0.0,0
2025-10-23,POWERGRID,0.0,0
2025-10-23,RELIANCE,0.0,0
2025-10-23,SBILIFE,0.0,0
2025-10-23,SBIN,0.0,0
2025-10-23,SHRIRAMFIN,0.0,0
2025-10-23,SUNPHARMA,0.0,0
2025-10-23,TATACONSUM,0.0,0
2025-10-23,TATASTEEL,0.0,0
2025-10-23,TCS,0.0,0
2025-10-23,TECHM,0.0,0
2025-10-23,TITAN,0.0,0
2025-10-23,TMPV,0.0,0
2025-10-23,TRENT,0.0,0
2025-10-23,ULTRACEMCO,0.0,0
2025-10-23,WIPRO,0.0,0
2025-10-24,ADANIENT,0.0,0
2025-10-24,ADANIPORTS,0.0,0
2025-10-24,APOLLOHOSP,0.0,0
2025-10-24,ASIANPAINT,0.0,0
2025-10-24,AXISBANK,0.0,0
2025-10-24,BAJAJ-AUTO,0.0,0
2025-10-24,BAJAJFINSV,0.0,0
2025-10-24,BAJFINANCE,0.0,0
2025-10-24,BEL,0.0,0
2025-10-24,BHARTIARTL,0.0,0
2025-10-24,CIPLA,0.0,0
2025-10-24,COALINDIA,0.0,0
2025-10-24,DRREDDY,0.0,0
2025-10-24,EICHERMOT,0.0,0
2025-10-24,ETERNAL,0.0,0
2025-10-24,GRASIM,0.0,0
2025-10-24,HCLTECH,0.0,0
2025-10-24,HDFCBANK,0.0,0
2025-10-24,HDFCLIFE,0.0,0
2025-10-24,HINDALCO,0.0,0
2025-10-24,HINDUNILVR,0.0,0
2025-10-24,ICICIBANK,0.0,0
2025-10-24,INDIGO,0.0,0
2025-10-24,INFY,0.0,0
2025-10-24,ITC,0.0,0
2025-10-24,JIOFIN,0.0,0
2025-10-24,JSWSTEEL,0.0,0
2025-10-24,KOTAKBANK,0.0,0
2025-10-24,LT,0.0,0
2025-10-24,M&M,0.0,0
2025-10-24,MARUTI,0.0,0
2025-10-24,MAXHEALTH,0.0,0
2025-10-24,NESTLEIND,0.0,0
2025-10-24,NTPC,0.0,0
2025-10-24,ONGC,0.0,0
2025-10-24,POWERGRID,0.0,0
2025-10-24,RELIANCE,0.0,0
2025-10-24,SBILIFE,-0.0079,2
2025-10-24,SBIN,0.0,0
2025-10-24,SHRIRAMFIN,0.0,0
2025-10-24,SUNPHARMA,0.0,0
2025-10-24,TATACONSUM,0.0,0
2025-10-24,TATASTEEL,0.0,0
2025-10-24,TCS,0.0,0
2025-10-24,TECHM,0.0,0
2025-10-24,TITAN,0.0,0
2025-10-24,TMPV,0.0,0
2025-10-24,TRENT,0.0,0
2025-10-24,ULTRACEMCO,0.0,0
2025-10-24,WIPRO,0.0,0
2025-10-27,ADANIENT,0.0,0
2025-10-27,ADANIPORTS,0.0,0
2025-10-27,APOLLOHOSP,0.0,0
2025-10-27,ASIANPAINT,0.0,0
2025-10-27,AXISBANK,0.0,0
2025-10-27,BAJAJ-AUTO,0.0,0
2025-10-27,BAJAJFINSV,0.0,0
2025-10-27,BAJFINANCE,0.0,0
2025-10-27,BEL,0.0,0
2025-10-27,BHARTIARTL,0.0,0
2025-10-27,CIPLA,0.0,0
2025-10-27,COALINDIA,0.0,0
2025-10-27,DRREDDY,0.0,0
2025-10-27,EICHERMOT,0.0,0
2025-10-27,ETERNAL,0.0,0
2025-10-27,GRASIM,0.0,0
2025-10-27,HCLTECH,0.0,0
2025-10-27,HDFCBANK,0.0,0
2025-10-27,HDFCLIFE,0.0,0
2025-10-27,HINDALCO,0.0,0
2025-10-27,HINDUNILVR,0.0,0
2025-10-27,ICICIBANK,0.0,0
2025-10-27,INDIGO,0.0,0
2025-10-27,INFY,0.0,0
2025-10-27,ITC,0.0,0
2025-10-27,JIOFIN,0.0,0
2025-10-27,JSWSTEEL,0.0,0
2025-10-27,KOTAKBANK,0.0,0
2025-10-27,LT,0.0,0
2025-10-27,M&M,0.0,0
2025-10-27,MARUTI,0.0,0
2025-10-27,MAXHEALTH,0.0,0
2025-10-27,NESTLEIND,0.0,0
2025-10-27,NTPC,0.0,0
2025-10-27,ONGC,0.0,0
2025-10-27,POWERGRID,0.0,0
2025-10-27,RELIANCE,0.0,0
2025-10-27,SBILIFE,0.0,0
2025-10-27,SBIN,0.0,0
2025-10-27,SHRIRAMFIN,0.0,0
2025-10-27,SUNPHARMA,0.0,0
2025-10-27,TATACONSUM,0.0,0
2025-10-27,TATASTEEL,0.0,0
2025-10-27,TCS,0.0,0
2025-10-27,TECHM,0.0,0
2025-10-27,TITAN,0.0,0
2025-10-27,TMPV,0.0,0
2025-10-27,TRENT,0.0,0
2025-10-27,ULTRACEMCO,0.0,0
2025-10-27,WIPRO,0.0,0
2025-10-28,ADANIENT,0.0,0
2025-10-28,ADANIPORTS,0.0,0
2025-10-28,APOLLOHOSP,0.0,0
2025-10-28,ASIANPAINT,0.0,0
2025-10-28,AXISBANK,0.0,0
2025-10-28,BAJAJ-AUTO,0.0,0
2025-10-28,BAJAJFINSV,0.0,0
2025-10-28,BAJFINANCE,0.9189,1
2025-10-28,BEL,0.0,0
2025-10-28,BHARTIARTL,0.0,0
2025-10-28,CIPLA,0.0,0
2025-10-28,COALINDIA,0.0,0
2025-10-28,DRREDDY,0.0,0
2025-10-28,EICHERMOT,0.0,0
2025-10-28,ETERNAL,0.0,0
2025-10-28,GRASIM,0.0,0
2025-10-28,HCLTECH,0.0,0
2025-10-28,HDFCBANK,0.0,0
2025-10-28,HDFCLIFE,0.0,0
2025-10-28,HINDALCO,0.0,0
2025-10-28,HINDUNILVR,0.0,0
2025-10-28,ICICIBANK,0.0,0
2025-10-28,INDIGO,0.0,0
2025-10-28,INFY,0.0,0
2025-10-28,ITC,0.0,0
2025-10-28,JIOFIN,0.0,0
2025-10-28,JSWSTEEL,0.0,0
2025-10-28,KOTAKBANK,0.0,0
2025-10-28,LT,0.0,0
2025-10-28,M&M,0.0,0
2025-10-28,MARUTI,0.0,0
2025-10-28,MAXHEALTH,0.0,0
2025-10-28,NESTLEIND,0.0,0
2025-10-28,NTPC,0.0,0
2025-10-28,ONGC,0.0,0
2025-10-28,POWERGRID,0.0,0
2025-10-28,RELIANCE,0.0,0
2025-10-28,SBILIFE,0.0,0
2025-10-28,SBIN,0.0,0
2025-10-28,SHRIRAMFIN,0.0,0
2025-10-28,SUNPHARMA,0.0,0
2025-10-28,TATACONSUM,0.0,0
2025-10-28,TATASTEEL,0.0,0
2025-10-28,TCS,0.0,0
2025-10-28,TECHM,0.0,0
