date,stock,ROC,RSI,MA_ratio,Volatility,Momentum_score
2026-01-14,BHARTIARTL,-0.03946618541033431,23.809523809523952,0.9970624310947993,0.009387209266679629,-1.061368012550721
2026-01-16,BHARTIARTL,-0.04454131918119786,25.414364640884088,0.9957976087882858,0.009322802996119846,-1.050687615505725
2026-01-19,BHARTIARTL,-0.04571998290841772,28.11735941320306,0.9946458127951642,0.009239791258243375,-0.9921587279605942
2026-01-20,BHARTIARTL,-0.051781472684085506,17.440401505646236,0.9922640363752849,0.00923543848492279,-1.1867942189625234
2026-01-21,BHARTIARTL,-0.05186909229088499,14.37865972674058,0.9888663909527055,0.006922997113393116,-1.0255865301763423
2026-01-22,BHARTIARTL,-0.03934363304865163,15.096774193548526,0.986358595653925,0.006816115087696436,-0.9134221726267504
2026-01-23,BHARTIARTL,-0.039490877413734804,13.895486935867112,0.9838724196446013,0.006889879671960213,-0.935080936150745
2026-01-27,BHARTIARTL,-0.026491046322332346,13.116591928251268,0.9818254506966094,0.006802855905906101,-0.8288377416241359
2026-01-28,BHARTIARTL,-0.042221135029354206,11.919504643962881,0.9801996309601756,0.006632232121236723,-0.936854462057503
2026-01-29,BHARTIARTL,-0.02910849079875677,18.206670311645794,0.9783892964576288,0.006342508731559066,-0.7020359632102993
2026-01-30,BHARTIARTL,-0.026600741656365834,20.56694813027748,0.9767940067836829,0.006246734451718173,-0.6286088520000167
2026-02-01,BHARTIARTL,-0.033425907558024215,23.30827067669179,0.9748872393767622,0.006269389453455234,-0.6435443036902446
2026-02-02,BHARTIARTL,-0.022189054726368118,23.045267489712003,0.9732998046091361,0.006845353180235575,-0.5851093639669538
2026-02-03,BHARTIARTL,0.0006513026052104021,40.784557907845546,0.9722514072566314,0.008126886027408693,-0.2171862292459629
2026-02-04,BHARTIARTL,0.01487901407745107,50.893340552246876,0.9715149987396016,0.008949274860187852,-0.005492675969898803
2026-02-05,BHARTIARTL,-0.00489461592248519,44.339622641509436,0.9708826020075207,0.009365742023140939,-0.2988881617729228
2026-02-06,BHARTIARTL,0.027056985942459866,55.643879173290955,0.9710388552589119,0.010798691419884194,0.028454853918132125
2026-02-09,BHARTIARTL,0.0328367284889024,58.8730025231287,0.9720398416450243,0.00989811869700306,0.2084662717974566
2026-02-10,BHARTIARTL,0.027379067272820024,52.87226001511717,0.9720985000491644,0.01014819404084638,0.0574378209864317
2026-02-11,BHARTIARTL,0.02246049087860147,51.90898573081371,0.9724729659554694,0.009990347851071618,0.02609744537241825
2026-02-12,BHARTIARTL,0.023264082897343386,56.10155610155609,0.9731266626100932,0.009985846660832668,0.10883998665513397
2026-02-13,BHARTIARTL,0.028578758337609145,56.44829007004532,0.9736133028458556,0.01002225270021335,0.15931590417168284
2026-02-16,BHARTIARTL,0.03256334588378951,64.24314660309892,0.9747943969318484,0.010376434693077299,0.28115696646175387
2026-02-17,BHARTIARTL,0.011515545987082598,60.454908220271314,0.9762314599229365,0.010296617808583944,0.09393183039905124
2026-02-18,BHARTIARTL,-0.001974528581301205,60.565061679267785,0.9774747899570622,0.010295639438683378,-0.0031158325304696532
2026-02-19,BHARTIARTL,-0.001907247540654633,57.477341389728075,0.9781094361752851,0.010959797478933596,-0.11094075145844134
2026-02-20,BHARTIARTL,-0.029925431711146033,52.311248073959945,0.9787893813149005,0.01085510700765043,-0.45308476247093554
2026-02-23,BHARTIARTL,-0.02006672554214506,50.0,0.9799116422078077,0.011000783639881192,-0.39026504468363477
2026-02-24,BHARTIARTL,-0.03495251827176449,34.60421205519245,0.980871755095629,0.012642485679863978,-0.9905239345479062
2026-02-25,BHARTIARTL,-0.049053227970776714,35.348664688427306,0.9810395129784248,0.01293567824994011,-1.1518125651201645
2026-02-26,BHARTIARTL,-0.04214445271779599,27.31442869057541,0.9817426147495207,0.013116704482091379,-1.2236714215566926
2026-02-27,BHARTIARTL,-0.06255300044894507,22.593997930320754,0.9822389347507172,0.014152974470187022,-1.6031671886282415
2026-03-02,BHARTIARTL,-0.07696856213659209,24.340393905611265,0.9820847324483211,0.013952101589350853,-1.6293666288816069
2026-03-04,BHARTIARTL,-0.05662525367519666,32.35880398671097,0.981686887910868,0.014040246954368658,-1.2650760560571395
2026-03-05,BHARTIARTL,-0.05678108616084676,32.06539873206536,0.9810827138192867,0.01351665827366796,-1.1631382584512013
2026-03-06,BHARTIARTL,-0.05923765463139896,29.469487887151132,0.9805182321575673,0.013659155075139276,-1.2091641150844166
2026-03-09,BHARTIARTL,-0.055982603418630594,23.371522094926277,0.978748041380426,0.01220491633402354,-1.091956706018082
2026-03-10,BHARTIARTL,-0.0735492915435838,22.833386632555104,0.9765461912528421,0.012200464702121643,-1.2482847381405964
2026-03-11,BHARTIARTL,-0.06903657908294691,19.712351945854422,0.9741106594367533,0.012776197912011317,-1.327762560994377
2026-03-12,BHARTIARTL,-0.0585868088219923,21.369611739529134,0.9717318757539811,0.012717916776865039,-1.218565686646977
2026-03-13,BHARTIARTL,-0.06540215588723042,22.641509433962227,0.9693673992969981,0.012717178090308714,-1.2574370119397424
2025-03-17,CIPLA,,,,,
2025-03-18,CIPLA,,,,,
2025-03-19,CIPLA,,,,,
2025-03-20,CIPLA,,,,,
2025-03-21,CIPLA,,,,,
2025-03-24,CIPLA,,,,,
2025-03-25,CIPLA,,,,,
2025-03-26,CIPLA,,,,,
2025-03-27,CIPLA,,,,,
2025-03-28,CIPLA,,,,,
2025-04-01,CIPLA,-0.03239313948814149,,,,
2025-04-02,CIPLA,-0.03731813210486212,,,,
2025-04-03,CIPLA,-0.002301304072307664,,,,
2025-04-04,CIPLA,-0.06401904698918681,,,,
2025-04-07,CIPLA,-0.09131476195163557,32.60799484203743,,,
2025-04-08,CIPLA,-0.06003740034775762,38.87426900584792,,,
2025-04-09,CIPLA,-0.06326098464796193,38.045500071540964,,,
2025-04-11,CIPLA,-0.008908007045115851,43.619791666666664,,,
2025-04-15,CIPLA,-0.0007417897363275472,44.62207443407086,,,
2025-04-16,CIPLA,0.03758147274996526,46.5893672135192,,,
2025-04-17,CIPLA,0.049125843863597085,50.48626306831996,,0.021536944638292553,
2025-04-21,CIPLA,0.0404516817571523,54.58727655099893,,0.02142527999840315,
2025-04-22,CIPLA,0.021728956341512395,55.79580348004093,,0.021501658190818215,
2025-04-23,CIPLA,0.08369546016604845,62.865579302587165,,0.021439744334731857,
2025-04-24,CIPLA,0.12060374088250159,64.45969586865832,,0.02152395509983607,
2025-04-25,CIPLA,0.06516351959791988,59.44765574823379,,0.021887907973391393,
2025-04-28,CIPLA,0.09854478666289923,57.91788856304983,,0.022175911433851295,
2025-04-29,CIPLA,0.05362086053108239,70.47850770478507,,0.021551944721595252,
2025-04-30,CIPLA,0.04609259009312994,78.88578414250784,,0.021558660067253165,
2025-05-02,CIPLA,0.019513499064421236,67.69347784749951,,0.020854949007666743,
2025-05-05,CIPLA,0.018281414994720135,74.17394606912269,,0.020932638334935784,
2025-05-06,CIPLA,0.00019853087155063953,59.77360016171419,,0.02159433942635804,
2025-05-07,CIPLA,-0.01269467347205866,55.83910034602076,,0.02059923240747352,
2025-05-08,CIPLA,-0.030579643998174366,47.988264878457635,,0.01663027513365312,
2025-05-09,CIPLA,-0.04620738544821812,42.23300970873786,,0.015739283448032677,
2025-05-12,CIPLA,-0.009371518448129112,50.098386462022816,,0.014601601573385232,
2025-05-13,CIPLA,-0.02250659121599896,48.35030549898164,,0.014197687859759408,
2025-05-14,CIPLA,-0.030295167045085947,42.66867696946849,,0.013028395941539822,
2025-05-15,CIPLA,-0.030901232178568994,40.282685512367486,,0.012774109892232936,
2025-05-16,CIPLA,-0.016845831148400547,44.377162629757784,,0.012600130228258689,
2025-05-19,CIPLA,-0.03324907641454411,34.90252020922493,,0.012311456312631128,
2025-05-20,CIPLA,-0.03771337832473198,31.380932022231747,,0.01345191917554899,
2025-05-21,CIPLA,-0.017497348886532205,36.636399526253506,,0.013967089354194905,
2025-05-22,CIPLA,-0.012308313155770745,38.23650597445408,,0.01402257200340009,
2025-05-23,CIPLA,0.0028378378378379754,37.82662795520531,,0.013970237999439979,
2025-05-26,CIPLA,-0.01812648848901821,43.51145038167939,,0.013550466388644673,
2025-05-27,CIPLA,-0.026050917702782672,43.28429046037021,,0.012668239586879486,
2025-05-28,CIPLA,-0.01759432700026753,45.440956651719,,0.012652107520464303,
2025-05-29,CIPLA,-0.016841965117827207,49.23381117152746,,0.012656799407266318,
2025-05-30,CIPLA,-0.022801520101340067,37.38317757009352,0.9990684645078275,0.012325595446984314,
2025-06-02,CIPLA,-0.014347009922231035,35.97526700393486,0.9969317133602198,0.01199123821586713,
2025-06-03,CIPLA,0.012926292629262814,43.05912596401033,0.9961247562882167,0.011237443685704914,
2025-06-04,CIPLA,-0.007083108472746846,39.86622073578599,0.9952511241510997,0.011237038846684597,
2025-06-05,CIPLA,0.01450459652706848,46.941247728649266,0.9956490312500628,0.011148850707201103,
2025-06-06,CIPLA,0.013475272874275745,53.679906542056116,0.9967239967239968,0.011284498294817077,
2025-06-09,CIPLA,0.015092305619188728,69.13489736070373,0.996789704493004,0.010211080400634422,
2025-06-10,CIPLA,0.02046605876393115,62.61101243339246,0.9964828240545828,0.010146684435364949,
2025-06-11,CIPLA,0.036227442969016144,74.27007299270072,0.9967768842946425,0.009500766253258122,
2025-06-12,CIPLA,0.01753673234477615,58.24468085106378,0.9965308596504292,0.009899991229873735,
2025-06-13,CIPLA,0.02694958040526707,59.11458333333331,0.9958668240571489,0.00989813020108871,
2025-06-16,CIPLA,0.03863419942864921,67.44186046511626,0.9959484052746393,0.01028965220876383,
2025-06-17,CIPLA,0.020567472169427115,62.085635359116004,0.9969093528376209,0.009172555758453556,
2025-06-18,CIPLA,0.01780012229091632,57.47531734837792,0.9974025748097931,0.008247755291799793,
2025-06-19,CIPLA,-0.003893140018794483,56.32342778161712,0.9970038745076648,0.008249992821122064,
2025-06-20,CIPLA,-0.0029916234543279074,59.46119307248235,0.9959906075961534,0.008242808347813555,
2025-06-23,CIPLA,-0.0049780963759458174,58.436482084690496,0.9956033857863922,0.008244703425097463,
2025-06-24,CIPLA,-0.005559968228752932,59.80707395498389,0.9951815061490084,0.00822084428733142,
2025-06-25,CIPLA,-0.007688769139777896,56.955922865013775,0.9959407231077899,0.007997065999653462,
2025-06-26,CIPLA,0.007319669949427787,53.566121842496244,0.9967442467053215,0.007938371699935639,
2025-06-27,CIPLA,-0.0018602179112410244,48.53760445682458,0.9978855593952889,0.00793528630609634,
2025-06-30,CIPLA,-0.01381794368041911,48.28551434569634,0.999196838992502,0.007928154800926427,
2025-07-01,CIPLA,0.008114399733954114,47.88434414668548,1.0005496026359635,0.008014640917261387,
2025-07-02,CIPLA,-0.000333756091048687,48.15602836879432,1.0018125637359447,0.008548054551079836,
2025-07-03,CIPLA,0.01664420485175211,51.1690046760187,1.0027753510472819,0.008280555279629112,
2025-07-04,CIPLA,0.009068480362739217,44.830188679245275,1.0035915481697826,0.008030340764263124,
2025-07-07,CIPLA,0.0076045627376426506,53.13059033989265,1.0039274586264155,0.008038772245541094,
2025-07-08,CIPLA,-0.009384984025559207,46.189735614307956,1.004071682962291,0.008664383306347426,
2025-07-09,CIPLA,-0.012119205298013247,53.26547921967771,1.0037380271011969,0.008495410586631485,
2025-07-10,CIPLA,-0.02378121284185497,40.568475452196374,1.0038725718767245,0.008301275882688919,
2025-07-11,CIPLA,-0.011581469648562326,44.25427872860641,1.0037423318624235,0.008383065884849683,
2025-07-14,CIPLA,-0.014542798326582118,42.358803986710925,1.0030950909329288,0.007591510369585593,
2025-07-15,CIPLA,-0.016362076928151947,42.02172096908945,1.002948737335551,0.006942569139330133,
2025-07-16,CIPLA,-0.014556623931623935,35.49618320610692,1.0026454636857896,0.00724797282165098,
2025-07-17,CIPLA,-0.017432226420096786,42.07606973058642,1.0026509750366517,0.007033851365417635,
2025-07-18,CIPLA,-0.020485032709971596,40.39087947882737,1.0020377069504283,0.0065766347408839874,
2025-07-21,CIPLA,-0.024230387288977084,32.784184514003414,1.0016998396605143,0.006674497682639422,
2025-07-22,CIPLA,-0.016058590337969414,35.28368794326258,1.0011742879203842,0.006747725899370204,
2025-07-23,CIPLA,-0.012200844673862066,34.115523465704015,1.0002366678243053,0.006809329240392482,
2025-07-24,CIPLA,0.006834483691974702,39.469320066335094,0.999560102356671,0.0071999079804724265,
2025-07-25,CIPLA,0.03198653198653201,56.7733990147783,1.0001320456757388,0.00978517159591252,
2025-07-28,CIPLA,0.059299191374662996,73.28881469115187,1.0012681484496986,0.011243774226291695,
2025-07-29,CIPLA,0.05573814474478489,73.07908020190683,1.001615741074986,0.011199300882216486,
2025-07-30,CIPLA,0.05664724217373629,72.79329608938548,1.002649173794349,0.011040013811901185,
2025-07-31,CIPLA,0.04870480302212621,69.7055492638731,1.0030283423494333,0.0110226045707194,
2025-08-01,CIPLA,0.013829859002900902,54.13368513632364,1.0024294084460454,0.013487845303183728,
2025-08-04,CIPLA,0.0279530497320033,55.19759450171818,1.0021697685580204,0.013611722392082198,
2025-08-05,CIPLA,0.024173723026495342,55.150214592274686,1.0022951645601001,0.01338303434501986,
2025-08-06,CIPLA,0.008958262639972903,50.89770354906054,1.001885522782845,0.01353040632334336,
2025-08-07,CIPLA,0.0020834733517036685,51.78498153467379,1.0021369684890409,0.013366147725305371,
2025-08-08,CIPLA,-0.03047308319738995,52.474012474012454,1.0018953192407536,0.01335390738383221,
2025-08-11,CIPLA,-0.042748091603053484,58.07999999999998,1.0021260931673464,0.013648246621026977,
2025-08-12,CIPLA,-0.03329097839898354,59.33255723709739,1.0025019058655422,0.013821978834853279,
2025-08-13,CIPLA,0.0010260356547389105,62.92889989388043,1.0041454157907186,0.014605208244508328,
2025-08-14,CIPLA,0.006046571465328832,56.53255910410618,1.005864508934498,0.014601997891068192,
2025-08-18,CIPLA,0.04152249134948094,48.32347140039449,1.0077997532731107,0.014594609941611707,
2025-08-19,CIPLA,0.022308758497789016,44.21925380009215,1.0097203606556073,0.014777453295842964,
2025-08-20,CIPLA,0.030870782771036165,46.76083779834384,1.0119546118312426,0.014664187392287894,
2025-08-21,CIPLA,0.07136611286742434,57.72653721682849,1.014950546562751,0.015886704437864857,
2025-08-22,CIPLA,0.06827632461435273,73.02968270214943,1.017210419209343,0.015850697943835736,1.4156565565905979
2025-08-25,CIPLA,0.07766859604253606,72.4804177545692,1.0181889735703238,0.014594324252856393,1.5050957735494426
2025-08-26,CIPLA,0.04984051036682624,70.24291497975705,1.0177368375904823,0.013887345847535905,1.1458328139334388
2025-08-28,CIPLA,0.0385778128286014,75.2972972972972,1.016914014657626,0.013885609954314653,1.0500155902036739
2025-08-29,CIPLA,0.018193465727098124,75.9220231822971,1.0166790444361924,0.013746680666919439,0.8239834931681018
2025-09-01,CIPLA,0.014833759590792805,77.14132762312627,1.0163710553377043,0.013725154664292744,0.7602552618073571
2025-09-02,CIPLA,0.002555583950932805,67.33046286329383,1.0176239205521098,0.011525367560492304,0.6387727005507687
2025-09-03,CIPLA,0.01904577442055655,65.93714927048259,1.0186417410157675,0.011473772907530625,0.7718856440639597
2025-09-04,CIPLA,0.02050320160403607,56.02582496413195,1.0201914251999475,0.011130152023273611,0.6269341937830445
2025-09-05,CIPLA,-0.024736313410346433,46.70398009950253,1.0217963031394224,0.011583271524730042,0.011887047057955763
2025-09-08,CIPLA,-0.03239578101456553,43.01513387660072,1.0230735072202544,0.011799610298719438,-0.12906999785256867
2025-09-09,CIPLA,-0.030976767424431784,50.81374321880645,1.024568006283545,0.011783694163587268,0.08000386131728623
2025-09-10,CIPLA,-0.010127864286618604,55.04848830576156,1.0257214390454155,0.011601606705832051,0.37864313379974474
2025-09-11,CIPLA,-0.01233942922229958,37.841945288753834,1.0263978403252585,0.011424471216733671,0.0018225598200991427
2025-09-12,CIPLA,-0.0093116899458916,43.7414030261348,1.0258097165991902,0.010048559274719808,0.23909693521301603
2025-09-15,CIPLA,-0.024508568548387122,33.80281690140845,1.0247671310123014,0.010746783153255786,-0.19563703922306827
2025-09-16,CIPLA,-0.006500127453479498,43.18479685452164,1.0239539862214357,0.010870488861037272,0.11645327943735918
2025-09-17,CIPLA,-0.011910795742524183,43.22200392927307,1.0236472744718688,0.01059823221454214,0.07985422285950895
2025-09-18,CIPLA,0.0002535175560907099,46.547472256473476,1.0234939311902056,0.010888784139313904,0.2177432994083284
2025-09-19,CIPLA,0.014419981975022367,46.4901477832512,1.0218214739120481,0.008464088664433612,0.5016955362580416
2025-09-22,CIPLA,0.0006488450558006509,42.41573033707866,1.0193221458018165,0.009656398910857645,0.12384456787684756
2025-09-23,CIPLA,-0.015790152101056942,36.05220228384987,1.0163584027517083,0.009682128599983157,-0.22475735471328415
2025-09-24,CIPLA,-0.016498273436500788,39.75283213182288,1.014289534248282,0.009535619218223382,-0.1953159230674475
2025-09-25,CIPLA,-0.0327396207073295,38.97021706208985,1.0117515835536228,0.01025994703245587,-0.47283610706607804
2025-09-26,CIPLA,-0.04775816080274342,39.34760448521918,1.0085228194127502,0.01012908442676641,-0.6481146621555227
2025-09-29,CIPLA,-0.038945940709164906,33.87423935091283,1.0052324065437839,0.010176692913634995,-0.7533714119448738
2025-09-30,CIPLA,-0.03572803078896736,34.897653519720436,1.0028220195336666,0.010409157478526327,-0.7739783950141073
2025-10-01,CIPLA,-0.029879456270838656,38.454106280193265,1.0001944340026183,0.01043367632508623,-0.7115940075666729
2025-10-03,CIPLA,-0.0383348118109238,35.624052551793895,0.9975576519780365,0.01049221290692586,-0.8873563979530249
2025-10-06,CIPLA,-0.0397893133646402,40.01135073779797,0.9957418380914528,0.010002317687580165,-0.7915048235841057
2025-10-07,CIPLA,-0.018739463104655796,36.210018105009084,0.9945117666015663,0.009884179735381093,-0.7032558714914604
2025-10-08,CIPLA,-0.02128216881671141,32.317736670293854,0.993154631646281,0.010031664994929574,-0.8186384049212441
2025-10-09,CIPLA,-0.01618985695708719,32.28089275993469,0.992270162047986,0.010308069471675478,-0.8016601096946281
2025-10-10,CIPLA,0.03451016758296355,46.95652173913044,0.9924594621566871,0.012777029820225518,-0.37159338353851323
2025-10-13,CIPLA,0.04281712685074024,55.39858728557008,0.9920490406360768,0.012615105124953079,-0.1419116707212793
2025-10-14,CIPLA,0.04321236559139785,56.48148148148149,0.9922082163658561,0.012134445706878754,-0.05967756370814618
2025-10-15,CIPLA,0.036852258364930446,55.45023696682465,0.991480183023567,0.012069118894095688,-0.1295632789462955
2025-10-16,CIPLA,0.03727693324520831,67.32443412652347,0.991100501628091,0.012164913572983563,0.07806652045818295
2025-10-17,CIPLA,0.03946761547077804,72.97297297297288,0.9900841928885971,0.011920075642555513,0.20573782440013855
2025-10-20,CIPLA,0.08327275130526735,84.29414434861548,0.9901791774303018,0.014745426831259364,0.34168204394907026
2025-10-21,CIPLA,0.09931936826802357,84.9237472766884,0.9918863104986145,0.013924073820731065,0.5466658149152579
2025-10-23,CIPLA,0.10069583835139828,77.7171632396139,0.9936464496566257,0.013995786426355575,0.421821646869167
2025-10-24,CIPLA,0.04712180292115531,61.33197417601089,0.9941201461684683,0.016657139153872194,-0.5110987296055849
2025-10-27,CIPLA,0.014214368036880476,62.21992416408136,0.9957068197120779,0.015990146586168295,-0.5536535564343487
2025-10-28,CIPLA,0.0028779739063700127,58.96010464355788,0.9978186602649926,0.016104837830680303,-0.6195339648657843
2025-10-29,CIPLA,0.01855311473297694,64.41186271242918,1.000583999066627,0.01597869928260044,-0.3153733135829193
2025-10-30,CIPLA,-0.011933021107333075,54.1847489150651,1.0020860159340068,0.017138848827896794,-0.7826709493284366
2025-10-31,CIPLA,-0.04339237925321793,40.32619123760792,1.002322776038191,0.018077974774193234,-1.2892376438068438
2025-11-03,CIPLA,-0.041899087221095255,41.88726253503583,1.0025690273644425,0.018132551208910195,-1.1997226644806434
2025-11-04,CIPLA,-0.08285034470136043,42.29559748427673,1.0034074593926214,0.018161156624707797,-1.3792268276120772
2025-11-06,CIPLA,-0.09743928829045434,40.874282067645176,1.0042067415961682,0.018162432110165584,-1.4044108829799131
2025-11-07,CIPLA,-0.08473649018296747,39.622026718800896,1.0057999229511514,0.017944893348439704,-1.2468759257282318
2025-11-10,CIPLA,-0.04601110830598343,39.14614121510675,1.0066342295034612,0.017748643987675325,-0.9693146563122471
2025-11-11,CIPLA,-0.04362373737373737,24.797077922077975,1.005970619287191,0.016084314467190313,-1.0343627681762757
2025-11-12,CIPLA,-0.03112046425610604,18.117543084401248,1.0054508954350447,0.01610370770542097,-1.0474301393727303
2025-11-13,CIPLA,-0.03497564986401869,22.16518898740084,1.0053925187367725,0.016086801601074723,-0.9730256852135885
2025-11-14,CIPLA,-0.005194467891695309,33.64602876797994,1.0050148232847156,0.016086898133501823,-0.6137168106485655
2025-11-17,CIPLA,0.022846866049423875,35.1533742331288,1.004477921002226,0.016005380438988415,-0.42348235803669954
2025-11-18,CIPLA,0.00198478332782015,34.066587395957214,1.0032582213259036,0.016180150531913386,-0.5869897377958793
2025-11-19,CIPLA,0.0156322756602143,33.79104477611939,0.9999663116868646,0.013287572272869362,-0.31081067867298173
2025-11-20,CIPLA,0.018448218448218423,45.77191621411953,0.9957675715113243,0.012632979048990857,-0.1242066197241905
2025-11-21,CIPLA,0.0040512718336984666,54.88372093023256,0.9919605893190779,0.012640627620952253,-0.12712907229329612
2025-11-24,CIPLA,-0.004961958319550153,46.43196955280685,0.9901221672192199,0.010035429991401933,-0.10706865573625152
2025-11-25,CIPLA,-0.0048848108786059274,52.091633466135484,0.9883240795084481,0.010083006381637198,-0.03767041032836574
2025-11-26,CIPLA,0.002961890344237439,59.70409051348999,0.9875374208704512,0.010329157253101375,0.1204757944527568
2025-11-27,CIPLA,-0.0003932363350372947,58.69759143621767,0.9860175488989371,0.010094765596182274,0.09263173673867486
2025-11-28,CIPLA,-0.0005221591279942484,58.807829181494654,0.9860866241243194,0.008396939310268034,0.2510862969120759
2025-12-01,CIPLA,-0.008140140661630602,53.498293515358284,0.9872637564048695,0.006172906111938947,0.31246421591978024
2025-12-02,CIPLA,0.0013865962363814877,48.86839899413242,0.9882214714861319,0.00609693321753561,0.30501388464509926
2025-12-03,CIPLA,-0.012313335079905618,42.66886326194399,0.9892476060548017,0.0061090601972889885,0.1076640761781934
2025-12-04,CIPLA,-0.005362280931205943,45.6674473067916,0.990156338588065,0.006381472396413912,0.1883902460848874
2025-12-05,CIPLA,0.005953168408519671,44.07051282051283,0.9907297095083043,0.006363541249403951,0.23314992752208905
2025-12-08,CIPLA,-0.004255319148936176,43.34121355397948,0.9907985101293986,0.007214141156152106,0.08913041009739531
2025-12-09,CIPLA,-0.011210613598673369,35.11513157894737,0.9902529001926722,0.007244497749031926,-0.1244150487607592
2025-12-10,CIPLA,-0.02159075994224957,33.97489539748959,0.9894364267803605,0.007197137489277518,-0.2259975485990598
2025-12-11,CIPLA,-0.008457907159716838,50.20242914979757,0.9886826780741966,0.00789847900463153,0.07713045765461685
2025-12-12,CIPLA,-0.009077254620257214,55.546357615894074,0.9880216877084729,0.007877354818318309,0.14814994165370893
2025-12-15,CIPLA,-0.009913991202153416,50.19731649565903,0.9871863084153587,0.00795014486637416,0.014067903833771711
2025-12-16,CIPLA,-0.011209283924568103,39.814814814814824,0.986933496814082,0.007448417242826649,-0.15846490401339425
2025-12-17,CIPLA,-0.007360742705570189,38.21815154038304,0.9861668664945407,0.007171492606204861,-0.1640715941165758
2025-12-18,CIPLA,-0.014529914529914478,36.03448275862077,0.9853637180971073,0.007167296413895336,-0.2760119865248186
2025-12-19,CIPLA,-0.002432930036822767,47.61904761904762,0.9852473472880634,0.007299013757514517,-0.009766240777930646
2025-12-22,CIPLA,0.010216346153846256,48.50444624090549,0.9855401710472075,0.007225822198306132,0.09607971308078178
2025-12-23,CIPLA,0.006775794981886518,47.13275726630009,0.9861043839046635,0.007444170342600623,0.04648329841456039
2025-12-24,CIPLA,0.0036219733047151426,39.5956192080876,0.9860732168804422,0.0069949065053012864,-0.08775294524182187
2025-12-26,CIPLA,-0.004165840111089003,44.22776911076445,0.9860425587552707,0.007178727517804457,-0.0735534131323522
2025-12-29,CIPLA,-0.01542111506524324,48.461538461538495,0.9856571374732065,0.007272556761836868,-0.09511565324305288
2025-12-30,CIPLA,-0.010278514588859422,50.85201793721978,0.9856479292227365,0.007206730107960963,-0.014618016551741109
2025-12-31,CIPLA,0.007802080554814683,57.84615384615381,0.986330967320707,0.00776772809571415,0.2202660885393383
2026-01-01,CIPLA,0.002672189190994656,45.2100840336135,0.9878881848892253,0.007817611657572105,0.002156820122411751
2026-01-02,CIPLA,0.008472880112082137,47.67255216693411,0.9895550928874876,0.007735647142108059,0.14644685116171346
2026-01-05,CIPLA,0.0017797112912794066,54.78119935170179,0.9911566311754291,0.00784038023602886,0.27310854547333596
2026-01-06,CIPLA,0.01183158173045129,62.380952380952465,0.9929523583381153,0.007117425865084177,0.5766877152317353
2026-01-07,CIPLA,-0.021856466982074996,42.212674543501585,0.9937256736081937,0.01179728028853458,-0.2823675662104827
2026-01-08,CIPLA,-0.023858851834525185,39.99999999999993,0.9941368237633613,0.011833161496133502,-0.3158546830428632
2026-01-09,CIPLA,-0.02675962815405042,35.59417040358748,0.9941132820523015,0.011332044434577962,-0.37762429514378526
2026-01-12,CIPLA,-0.01927710843373487,36.3480251860332,0.993369951029027,0.011278276050171964,-0.32339464338670154
2026-01-13,CIPLA,-0.029614740368509196,35.39576365663321,0.9920877213009001,0.011452441208887528,-0.4596415254884843
2026-01-14,CIPLA,-0.05081717726460655,33.63347457627118,0.9909402670153171,0.011551983436196733,-0.6776910147020466
2026-01-16,CIPLA,-0.06889199813445268,24.895881536325774,0.9890287908584567,0.012702044753409513,-1.1152807071759232
2026-01-19,CIPLA,-0.07892299550145543,25.70473005255613,0.9869167956976065,0.012654056219234155,-1.2613922903119912
2026-01-20,CIPLA,-0.09303855770496106,24.26702751465946,0.9839654134515406,0.012162546433969738,-1.4877260363687799
2026-01-21,CIPLA,-0.10530441599163842,16.53282947567311,0.981041731860161,0.012159024616259695,-1.777831488470425
2026-01-22,CIPLA,-0.06642141835274884,17.714002968827373,0.9785764723064494,0.012193998996313345,-1.463146780686347
2026-01-23,CIPLA,-0.09968506093386276,10.170178282009857,0.9751728502215548,0.01459301316471168,-2.0358238085046794
2026-01-27,CIPLA,-0.10418230197175415,7.024106400665119,0.9714676659148053,0.014330423391515593,-2.113624804746477
2026-01-28,CIPLA,-0.09336609336609336,8.693877551020563,0.9685477104419414,0.014906419406367364,-2.0132443188814633
2026-01-29,CIPLA,-0.08796520057999024,11.234177215190044,0.9655523094309555,0.014864723511160563,-1.9159365285285184
2026-01-30,CIPLA,-0.07703032415475775,13.16073354908319,0.9616897328918891,0.014358592435021985,-1.7885653844211877
2026-02-01,CIPLA,-0.049087656529516965,13.06695464362862,0.9584247163154382,0.014537429626637356,-1.622452369464339
2026-02-02,CIPLA,-0.05796164619694033,11.980198019802074,0.9544427350754321,0.014278075077354423,-1.709253465348243
2026-02-03,CIPLA,-0.04033662217063272,18.03362200713204,0.9501673917569832,0.014436503278101791,-1.5181931090842187
2026-02-04,CIPLA,-0.03132301401869153,21.083690987124598,0.9454741565751368,0.014247341266960175,-1.40937906901764
2026-02-05,CIPLA,-0.027072387624051508,29.42307692307699,0.9431094453062521,0.011997361013196511,-1.0544616558361923
2026-02-06,CIPLA,0.011406844106463865,29.785853341985813,0.9411258524009379,0.012007671146811501,-0.7538473279561975
2026-02-09,CIPLA,0.022467631378522368,38.24492468893257,0.9392433558770461,0.01228664304517991,-0.5472504942115713
2026-02-10,CIPLA,0.010313158687142332,40.47124047124051,0.9374393079300604,0.012287380508397417,-0.58562375180749
